ID;LAT;LONG;Datetime;DIA;MES;HORA;TEMP;RH;WS;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
PasoElLeon;-41;-71;2024-12-12T19:00:00Z;12;12;19;16,660;61,4;10,127;0,068;86,741;134,883;588,279;4,475;171,475;21,941;6,436
PasoElLeon;-41;-71;2024-12-12T20:00:00Z;12;12;20;15,950;62,0;8,816;0,068;86,336;135,987;592,354;3,955;172,800;20,113;5,517
PasoElLeon;-41;-71;2024-12-12T21:00:00Z;12;12;21;14,970;73,7;5,677;0,068;84,577;136,708;596,252;2,645;173,796;14,927;3,254
PasoElLeon;-41;-71;2024-12-12T22:00:00Z;12;12;22;13,500;89,2;3,859;1,003;74,546;136,977;599,886;0,908;174,399;6,028;0,654
PasoElLeon;-41;-71;2024-12-12T23:00:00Z;12;12;23;12,110;94,1;1,912;1,326;61,583;137,109;603,270;0,494;174,863;3,148;0,207
PasoElLeon;-41;-71;2024-12-13T00:00:00Z;13;12;0;11,850;96,5;1,760;1,581;48,447;125,598;606,607;0,147;165,519;0,536;0,009
PasoElLeon;-41;-71;2024-12-13T01:00:00Z;13;12;1;11,670;96,7;2,045;1,853;37,004;107,527;609,912;0,021;149,265;0,073;0,000
PasoElLeon;-41;-71;2024-12-13T02:00:00Z;13;12;2;11,060;98,2;1,991;1,853;28,093;94,682;613,107;0,002;136,619;0,007;0,000
PasoElLeon;-41;-71;2024-12-13T03:00:00Z;13;12;3;10,590;98,7;2,610;1,870;21,502;84,421;616,217;0,000;125,767;0,001;0,000
PasoElLeon;-41;-71;2024-12-13T04:00:00Z;13;12;4;10,480;98,4;2,581;1,870;17,246;76,083;619,307;0,000;116,412;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T05:00:00Z;13;12;5;10,210;99,1;3,532;1,887;13,644;68,836;622,349;0,000;107,849;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T06:00:00Z;13;12;6;9,920;100,0;2,452;1,887;10,061;62,576;625,339;0,000;100,109;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T07:00:00Z;13;12;7;9,870;99,6;3,398;1,836;7,865;57,573;628,319;0,000;93,685;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T08:00:00Z;13;12;8;9,910;100,0;3,276;1,853;5,648;52,937;631,307;0,000;87,525;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T09:00:00Z;13;12;9;10,680;95,8;3,056;1,836;8,046;48,966;634,433;0,000;82,093;0,000;0,000
PasoElLeon;-41;-71;2024-12-13T10:00:00Z;13;12;10;13,030;68,9;4,061;1,853;30,741;45,881;637,983;0,005;77,779;0,012;0,000
PasoElLeon;-41;-71;2024-12-13T11:00:00Z;13;12;11;15,540;58,8;5,400;1,853;52,424;43,471;641,984;0,284;74,354;0,636;0,012
PasoElLeon;-41;-71;2024-12-13T12:00:00Z;13;12;12;16,640;51,7;6,509;1,853;65,890;41,539;646,183;0,757;71,576;2,759;0,164
PasoElLeon;-41;-71;2024-12-13T13:00:00Z;13;12;13;17,670;45,4;6,930;1,853;72,963;40,038;650,568;0,985;69,399;3,696;0,275
PasoElLeon;-41;-71;2024-12-13T14:00:00Z;13;12;14;18,920;42,6;6,354;1,853;76,164;38,857;655,177;1,131;67,679;4,220;0,348
PasoElLeon;-41;-71;2024-12-13T15:00:00Z;13;12;15;20,140;41,8;6,358;1,853;77,913;37,906;660,007;1,287;66,294;4,763;0,431
PasoElLeon;-41;-71;2024-12-13T16:00:00Z;13;12;16;20,850;39,6;8,312;1,853;79,907;37,173;664,964;1,711;65,230;6,235;0,694
PasoElLeon;-41;-71;2024-12-13T17:00:00Z;13;12;17;21,330;39,8;7,340;1,853;80,256;36,531;670,007;1,689;64,298;6,101;0,668
PasoElLeon;-41;-71;2024-12-13T18:00:00Z;13;12;18;21,430;39,6;6,516;1,853;80,157;35,949;675,068;1,604;63,451;5,749;0,601
PasoElLeon;-41;-71;2024-12-13T19:00:00Z;13;12;19;20,860;38,7;6,343;1,853;79,938;35,380;680,027;1,554;62,616;5,522;0,560
PasoElLeon;-41;-71;2024-12-13T20:00:00Z;13;12;20;19,790;38,1;6,304;1,853;79,371;34,758;684,793;1,465;61,688;5,151;0,495
PasoElLeon;-41;-71;2024-12-13T21:00:00Z;13;12;21;17,170;48,7;4,633;0,918;81,299;36,355;689,088;1,655;64,238;5,978;0,644
PasoElLeon;-41;-71;2024-12-13T22:00:00Z;13;12;22;13,270;60,5;2,898;0,595;81,987;37,323;692,681;1,645;65,784;6,044;0,657
PasoElLeon;-41;-71;2024-12-13T23:00:00Z;13;12;23;11,450;72,3;3,078;0,340;82,036;37,915;695,946;1,670;66,741;6,193;0,686
PasoElLeon;-41;-71;2024-12-14T00:00:00Z;14;12;0;10,410;80,8;2,808;0,068;81,750;38,292;699,023;1,592;67,359;5,954;0,640
PasoElLeon;-41;-71;2024-12-14T01:00:00Z;14;12;1;9,130;84,0;2,830;0,068;80,977;38,571;701,871;1,457;67,824;5,488;0,554
PasoElLeon;-41;-71;2024-12-14T02:00:00Z;14;12;2;8,010;86,4;3,737;0,051;80,109;38,782;704,517;1,387;68,181;5,247;0,512
PasoElLeon;-41;-71;2024-12-14T03:00:00Z;14;12;3;7,114;91,9;5,638;0,051;78,286;38,896;707,001;1,281;68,386;4,853;0,445
PasoElLeon;-41;-71;2024-12-14T04:00:00Z;14;12;4;6,257;91,0;5,332;0,034;77,831;39,009;709,331;1,214;68,587;4,599;0,405
PasoElLeon;-41;-71;2024-12-14T05:00:00Z;14;12;5;5,529;96,6;2,984;0,034;75,805;39,047;711,531;0,933;68,672;3,439;0,242
PasoElLeon;-41;-71;2024-12-14T06:00:00Z;14;12;6;4,613;96,1;2,246;0,034;75,132;39,085;713,565;0,864;68,755;3,139;0,206
PasoElLeon;-41;-71;2024-12-14T07:00:00Z;14;12;7;3,987;98,4;2,221;0,017;73,912;39,099;715,487;0,810;68,799;2,900;0,179
PasoElLeon;-41;-71;2024-12-14T08:00:00Z;14;12;8;4,544;100,0;2,048;0,017;72,699;39,099;717,509;0,762;68,822;2,679;0,156
PasoElLeon;-41;-71;2024-12-14T09:00:00Z;14;12;9;8,230;93,1;2,347;0,000;73,076;39,209;720,194;0,786;69,023;2,796;0,168
PasoElLeon;-41;-71;2024-12-14T10:00:00Z;14;12;10;12,270;62,8;5,011;0,000;78,858;40,056;723,607;1,307;70,374;5,059;0,479
PasoElLeon;-41;-71;2024-12-14T11:00:00Z;14;12;11;15,280;55,9;6,365;0,000;83,101;41,288;727,561;2,252;72,316;8,566;1,218
PasoElLeon;-41;-71;2024-12-14T12:00:00Z;14;12;12;17,990;41,5;5,353;0,000;86,951;43,191;732,003;3,624;75,278;13,006;2,550
PasoElLeon;-41;-71;2024-12-14T13:00:00Z;14;12;13;20,650;34,1;5,472;0,000;89,576;45,635;736,924;5,311;79,034;17,895;4,487
PasoElLeon;-41;-71;2024-12-14T14:00:00Z;14;12;14;22,790;33,7;6,134;0,000;90,569;48,334;742,230;6,331;83,135;20,895;5,903
PasoElLeon;-41;-71;2024-12-14T15:00:00Z;14;12;15;24,240;28,2;7,160;0,000;91,919;51,436;747,798;8,079;87,778;25,541;8,422
PasoElLeon;-41;-71;2024-12-14T16:00:00Z;14;12;16;25,590;26,7;7,445;0,000;92,614;54,771;753,608;9,039;92,698;28,363;10,138
PasoElLeon;-41;-71;2024-12-14T17:00:00Z;14;12;17;26,230;25,7;7,808;0,000;92,996;58,232;759,533;9,714;97,732;30,557;11,567
PasoElLeon;-41;-71;2024-12-14T18:00:00Z;14;12;18;26,500;29,0;6,901;0,000;92,996;61,572;765,507;9,280;102,528;30,305;11,398
PasoElLeon;-41;-71;2024-12-14T19:00:00Z;14;12;19;26,000;33,8;6,116;0,000;92,871;64,630;771,391;8,765;106,875;29,717;11,010
PasoElLeon;-41;-71;2024-12-14T20:00:00Z;14;12;20;24,810;37,1;4,925;0,000;92,244;67,409;777,061;7,557;110,790;27,296;9,472
PasoElLeon;-41;-71;2024-12-14T21:00:00Z;14;12;21;20,970;46,8;3,139;0,000;90,425;69,410;782,040;5,333;113,611;21,627;6,274
PasoElLeon;-41;-71;2024-12-14T22:00:00Z;14;12;22;18,440;54,8;4,442;0,000;88,585;70,915;786,563;4,374;115,743;18,895;4,940
PasoElLeon;-41;-71;2024-12-14T23:00:00Z;14;12;23;16,520;67,6;6,365;0,000;86,169;71,889;790,740;3,414;117,151;15,799;3,599
PasoElLeon;-41;-71;2024-12-15T00:00:00Z;15;12;0;14,110;76,9;4,385;0,000;84,001;72,488;794,484;2,293;118,049;11,616;2,088
PasoElLeon;-41;-71;2024-12-15T01:00:00Z;15;12;1;12,100;79,8;3,802;0,000;82,719;72,942;797,866;1,885;118,745;9,916;1,578
PasoElLeon;-41;-71;2024-12-15T02:00:00Z;15;12;2;11,150;87,8;3,470;0,000;80,607;73,197;801,077;1,444;119,171;7,895;1,054
PasoElLeon;-41;-71;2024-12-15T03:00:00Z;15;12;3;9,730;90,6;1,674;0,000;79,126;73,370;804,033;1,133;119,483;6,333;0,714
PasoElLeon;-41;-71;2024-12-15T04:00:00Z;15;12;4;8,830;92,3;1,789;0,000;78,015;73,501;806,826;1,031;119,733;5,796;0,610
PasoElLeon;-41;-71;2024-12-15T05:00:00Z;15;12;5;8,030;96,4;1,364;0,000;76,144;73,557;809,475;0,878;119,880;4,944;0,460
PasoElLeon;-41;-71;2024-12-15T06:00:00Z;15;12;6;7,511;97,4;1,220;0,000;74,973;73,595;812,031;0,813;120,000;4,566;0,400
PasoElLeon;-41;-71;2024-12-15T07:00:00Z;15;12;7;7,147;99,1;1,609;0,000;73,712;73,607;814,522;0,778;120,085;4,363;0,369
PasoElLeon;-41;-71;2024-12-15T08:00:00Z;15;12;8;7,923;100,0;2,293;0,000;72,792;73,607;817,152;0,774;120,156;4,342;0,366
PasoElLeon;-41;-71;2024-12-15T09:00:00Z;15;12;9;12,270;86,9;4,802;0,000;74,616;73,906;820,565;0,955;120,646;5,401;0,538
PasoElLeon;-41;-71;2024-12-15T10:00:00Z;15;12;10;15,780;63,7;6,368;0,000;80,398;74,951;824,609;1,633;122,146;8,905;1,304
PasoElLeon;-41;-71;2024-12-15T11:00:00Z;15;12;11;18,580;55,3;7,776;0,000;84,438;76,450;829,157;2,885;124,258;14,264;3,003
PasoElLeon;-41;-71;2024-12-15T12:00:00Z;15;12;12;21,360;48,5;7,430;0,000;87,004;78,422;834,206;4,055;126,997;18,604;4,806
PasoElLeon;-41;-71;2024-12-15T13:00:00Z;15;12;13;24,280;40,5;4,831;0,000;89,181;80,996;839,781;4,859;130,520;21,442;6,179
PasoElLeon;-41;-71;2024-12-15T14:00:00Z;15;12;14;26,780;36,0;4,309;0,000;90,713;84,037;845,805;5,895;134,633;24,858;8,027
PasoElLeon;-41;-71;2024-12-15T15:00:00Z;15;12;15;28,760;32,7;4,190;0,000;91,832;87,463;852,186;6,871;139,207;27,950;9,878
PasoElLeon;-41;-71;2024-12-15T16:00:00Z;15;12;16;30,340;31,0;5,688;0,000;92,545;91,161;858,851;8,195;144,087;31,834;12,436
PasoElLeon;-41;-71;2024-12-15T17:00:00Z;15;12;17;31,110;29,5;8,122;0,000;93,029;95,032;865,655;9,915;149,134;36,482;15,829
PasoElLeon;-41;-71;2024-12-15T18:00:00Z;15;12;18;31,160;33,7;6,257;0,000;93,029;98,678;872,468;9,026;153,853;34,583;14,400
PasoElLeon;-41;-71;2024-12-15T19:00:00Z;15;12;19;28,920;57,8;6,102;0,510;89,580;100,837;878,877;5,485;156,721;24,784;7,984
PasoElLeon;-41;-71;2024-12-15T20:00:00Z;15;12;20;20,930;85,2;10,116;2,652;63,948;78,647;883,849;0,840;128,671;4,921;0,456
PasoElLeon;-41;-71;2024-12-15T21:00:00Z;15;12;21;17,750;93,1;5,998;2,720;44,454;62,917;888,248;0,102;106,904;0,297;0,003
PasoElLeon;-41;-71;2024-12-15T22:00:00Z;15;12;22;17,420;92,5;5,904;2,720;35,695;51,191;892,587;0,019;89,543;0,049;0,000
PasoElLeon;-41;-71;2024-12-15T23:00:00Z;15;12;23;16,120;97,7;2,448;2,737;23,298;41,800;896,693;0,000;74,874;0,001;0,000
PasoElLeon;-41;-71;2024-12-16T00:00:00Z;16;12;0;14,960;97,0;2,099;2,737;16,970;34,147;900,590;0,000;62,381;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T01:00:00Z;16;12;1;14,650;99,5;3,013;2,754;10,809;27,558;904,431;0,000;51,215;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T02:00:00Z;16;12;2;14,590;100,0;3,060;2,754;6,554;22,043;908,261;0,000;41,563;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T03:00:00Z;16;12;3;14,590;100,0;3,406;2,754;3,734;17,384;912,091;0,000;33,187;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T04:00:00Z;16;12;4;14,420;99,4;2,880;2,771;2,056;13,409;915,891;0,000;25,870;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T05:00:00Z;16;12;5;14,660;99,1;4,414;2,839;1,240;9,949;899,160;0,000;19,362;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T06:00:00Z;16;12;6;14,600;100,0;3,866;2,941;0,000;6,933;881,741;0,000;13,599;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T07:00:00Z;16;12;7;14,470;100,0;3,110;2,958;0,000;4,482;864,943;0,000;8,849;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T08:00:00Z;16;12;8;14,400;100,0;2,297;2,958;0,000;2,562;848,959;0,000;5,086;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T09:00:00Z;16;12;9;15,440;96,0;1,778;2,975;4,236;1,229;833,698;0,000;2,449;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T10:00:00Z;16;12;10;18,880;80,0;4,914;2,975;26,018;0,847;819,760;0,001;1,689;0,000;0,000
PasoElLeon;-41;-71;2024-12-16T11:00:00Z;16;12;11;21,700;66,4;4,417;2,975;48,514;1,306;806,951;0,169;2,601;0,057;0,000
PasoElLeon;-41;-71;2024-12-16T12:00:00Z;16;12;12;24,120;57,4;4,763;2,975;63,571;2,051;795,130;0,630;4,075;0,249;0,002
PasoElLeon;-41;-71;2024-12-16T13:00:00Z;16;12;13;26,330;50,2;4,097;2,975;71,558;3,074;784,202;0,810;6,089;0,381;0,005
PasoElLeon;-41;-71;2024-12-16T14:00:00Z;16;12;14;27,450;46,4;4,338;2,975;75,557;4,101;773,921;0,983;8,095;0,531;0,009
PasoElLeon;-41;-71;2024-12-16T15:00:00Z;16;12;15;29,250;39,9;5,980;2,975;80,618;5,373;764,372;1,640;10,561;1,131;0,034
PasoElLeon;-41;-71;2024-12-16T16:00:00Z;16;12;16;29,610;42,8;4,874;2,975;80,146;6,237;755,259;1,475;12,222;0,994;0,027
PasoElLeon;-41;-71;2024-12-16T17:00:00Z;16;12;17;25,290;77,7;4,831;2,992;63,522;4,912;745,537;0,631;9,665;0,374;0,005
PasoElLeon;-41;-71;2024-12-16T18:00:00Z;16;12;18;22,300;57,7;5,101;2,482;68,157;4,871;750,755;0,763;9,587;0,450;0,007
PasoElLeon;-41;-71;2024-12-16T19:00:00Z;16;12;19;21,300;82,2;11,394;1,632;66,684;4,888;755,793;0,997;9,620;0,589;0,011
PasoElLeon;-41;-71;2024-12-16T20:00:00Z;16;12;20;16,600;87,9;4,583;1,564;58,892;4,740;759,985;0,479;9,334;0,278;0,003
PasoElLeon;-41;-71;2024-12-16T21:00:00Z;16;12;21;16,230;86,1;4,622;1,564;55,655;4,641;764,111;0,373;9,144;0,214;0,002
PasoElLeon;-41;-71;2024-12-16T22:00:00Z;16;12;22;15,220;94,1;3,035;1,547;47,362;4,338;768,054;0,135;8,555;0,075;0,000
PasoElLeon;-41;-71;2024-12-16T23:00:00Z;16;12;23;14,410;96,7;1,541;1,547;39,014;3,965;771,852;0,031;7,829;0,016;0,000
PasoElLeon;-41;-71;2024-12-17T00:00:00Z;17;12;0;13,730;97,5;2,520;1,530;32,710;3,615;775,528;0,008;7,147;0,004;0,000
PasoElLeon;-41;-71;2024-12-17T01:00:00Z;17;12;1;13,160;98,3;1,559;1,530;27,050;3,251;779,100;0,002;6,435;0,001;0,000
PasoElLeon;-41;-71;2024-12-17T02:00:00Z;17;12;2;12,870;100,0;1,717;1,530;21,237;2,854;782,621;0,000;5,656;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T03:00:00Z;17;12;3;12,890;100,0;1,948;1,513;16,888;2,503;786,145;0,000;4,966;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T04:00:00Z;17;12;4;13,040;100,0;3,391;1,462;13,701;2,503;789,696;0,000;4,966;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T05:00:00Z;17;12;5;12,790;100,0;2,268;1,360;11,373;2,503;793,203;0,000;4,967;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T06:00:00Z;17;12;6;12,790;100,0;2,470;1,343;9,420;2,503;796,709;0,000;4,967;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T07:00:00Z;17;12;7;12,410;100,0;2,995;1,360;7,678;2,503;800,147;0,000;4,967;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T08:00:00Z;17;12;8;12,300;100,0;3,305;1,343;6,138;2,503;803,565;0,000;4,967;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T09:00:00Z;17;12;9;13,010;99,7;4,712;1,343;5,107;2,510;807,110;0,000;4,981;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T10:00:00Z;17;12;10;14,150;99,2;4,889;1,343;4,830;2,531;810,861;0,000;5,023;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T11:00:00Z;17;12;11;17,420;82,5;4,471;1,343;23,907;3,083;815,201;0,001;6,109;0,000;0,000
PasoElLeon;-41;-71;2024-12-17T12:00:00Z;17;12;12;20,500;63,8;3,931;1,343;51,887;4,416;820,095;0,248;8,715;0,139;0,001
PasoElLeon;-41;-71;2024-12-17T13:00:00Z;17;12;13;23,360;54,1;4,640;1,343;71,664;6,330;825,504;0,835;12,422;0,568;0,010
PasoElLeon;-41;-71;2024-12-17T14:00:00Z;17;12;14;24,670;45,9;4,720;1,343;80,480;8,706;831,148;1,517;16,969;1,801;0,077
PasoElLeon;-41;-71;2024-12-17T15:00:00Z;17;12;15;25,050;44,1;6,440;1,343;83,513;11,198;836,861;2,385;21,671;4,039;0,322
PasoElLeon;-41;-71;2024-12-17T16:00:00Z;17;12;16;24,080;44,3;6,772;1,326;83,787;13,589;842,400;2,514;26,124;4,859;0,446
PasoElLeon;-41;-71;2024-12-17T17:00:00Z;17;12;17;24,070;47,0;7,211;1,326;83,387;15,863;847,936;2,438;30,308;5,208;0,505
PasoElLeon;-41;-71;2024-12-17T18:00:00Z;17;12;18;23,460;46,5;7,528;0,034;87,434;18,103;853,363;4,332;34,382;9,537;1,473
PasoElLeon;-41;-71;2024-12-17T19:00:00Z;17;12;19;23,110;48,1;7,117;0,034;88,026;20,245;858,727;4,619;38,236;10,694;1,804
PasoElLeon;-41;-71;2024-12-17T20:00:00Z;17;12;20;22,390;47,1;6,620;0,034;88,199;22,363;863,961;4,618;42,007;11,282;1,983
PasoElLeon;-41;-71;2024-12-17T21:00:00Z;17;12;21;20,070;56,6;5,918;0,034;87,884;23,929;868,778;4,261;44,775;10,958;1,883
PasoElLeon;-41;-71;2024-12-17T22:00:00Z;17;12;22;17,190;65,8;4,021;0,034;86,345;24,995;873,076;3,110;46,651;8,613;1,230
PasoElLeon;-41;-71;2024-12-17T23:00:00Z;17;12;23;15,420;70,3;4,216;0,034;85,138;25,831;877,056;2,653;48,120;7,634;0,993
PasoElLeon;-41;-71;2024-12-18T00:00:00Z;18;12;0;12,920;76,8;2,221;0,034;83,684;26,386;880,585;1,972;49,094;5,872;0,624
PasoElLeon;-41;-71;2024-12-18T01:00:00Z;18;12;1;12,210;78,2;3,283;0,034;82,894;26,881;883,987;1,878;49,963;5,668;0,586
PasoElLeon;-41;-71;2024-12-18T02:00:00Z;18;12;2;12,810;72,9;2,963;0,034;82,894;27,523;887,497;1,848;51,085;5,667;0,586
PasoElLeon;-41;-71;2024-12-18T03:00:00Z;18;12;3;14,110;68,0;6,584;0,017;83,132;28,353;891,241;2,286;52,528;7,060;0,865
PasoElLeon;-41;-71;2024-12-18T04:00:00Z;18;12;4;13,960;75,9;8,158;0,017;83,132;28,971;894,957;2,475;53,605;7,685;1,005
PasoElLeon;-41;-71;2024-12-18T05:00:00Z;18;12;5;12,820;85,5;6,444;0,017;81,317;29,315;898,469;1,817;54,209;5,811;0,613
PasoElLeon;-41;-71;2024-12-18T06:00:00Z;18;12;6;12,290;87,8;4,813;0,000;80,210;29,594;901,885;1,480;54,701;4,764;0,431
PasoElLeon;-41;-71;2024-12-18T07:00:00Z;18;12;7;12,420;88,7;6,952;0,017;79,633;29,854;905,325;1,553;55,161;5,036;0,476
PasoElLeon;-41;-71;2024-12-18T08:00:00Z;18;12;8;12,140;81,2;5,357;0,085;79,864;30,279;908,714;1,467;55,901;4,798;0,437
PasoElLeon;-41;-71;2024-12-18T09:00:00Z;18;12;9;11,920;66,9;8,078;0,085;81,704;31,013;912,064;2,065;57,167;6,798;0,809
PasoElLeon;-41;-71;2024-12-18T10:00:00Z;18;12;10;11,920;57,7;7,830;0,085;83,527;31,952;915,413;2,562;58,775;8,403;1,177
PasoElLeon;-41;-71;2024-12-18T11:00:00Z;18;12;11;12,600;54,1;8,338;0,085;84,743;33,024;918,885;3,093;60,603;10,058;1,618
PasoElLeon;-41;-71;2024-12-18T12:00:00Z;18;12;12;13,530;50,5;7,441;0,085;85,697;34,258;922,525;3,373;62,696;11,027;1,904
PasoElLeon;-41;-71;2024-12-18T13:00:00Z;18;12;13;14,650;40,4;9,572;0,085;87,459;35,859;926,366;4,820;65,389;14,980;3,275
PasoElLeon;-41;-71;2024-12-18T14:00:00Z;18;12;14;15,610;38,0;8,734;0,085;88,418;37,625;930,379;5,301;68,340;16,499;3,886
PasoElLeon;-41;-71;2024-12-18T15:00:00Z;18;12;15;15,930;35,3;9,079;0,085;89,107;39,503;934,451;5,955;71,454;18,433;4,728
PasoElLeon;-41;-71;2024-12-18T16:00:00Z;18;12;16;16,400;35,5;9,112;0,085;89,319;41,427;938,607;6,149;74,620;19,317;5,137
PasoElLeon;-41;-71;2024-12-18T17:00:00Z;18;12;17;16,350;32,2;10,220;0,085;89,862;43,444;942,754;7,030;77,911;21,769;6,347
PasoElLeon;-41;-71;2024-12-18T18:00:00Z;18;12;18;16,130;34,4;10,040;0,085;89,862;45,370;946,861;6,966;81,033;22,071;6,503
PasoElLeon;-41;-71;2024-12-18T19:00:00Z;18;12;19;15,610;37,5;9,227;0,085;89,862;47,150;950,875;6,686;83,900;21,837;6,382
PasoElLeon;-41;-71;2024-12-18T20:00:00Z;18;12;20;14,770;40,9;7,945;0,085;89,693;48,749;954,738;6,118;86,462;20,822;5,866
PasoElLeon;-41;-71;2024-12-18T21:00:00Z;18;12;21;13,020;47,3;6,800;0,085;88,743;50,018;958,285;5,039;88,489;18,305;4,670
PasoElLeon;-41;-71;2024-12-18T22:00:00Z;18;12;22;11,010;64,4;4,565;0,085;86,348;50,753;961,471;3,198;89,671;13,046;2,564
PasoElLeon;-41;-71;2024-12-18T23:00:00Z;18;12;23;8,560;70,3;3,942;0,085;84,642;51,242;964,216;2,445;90,464;10,562;1,764
PasoElLeon;-41;-71;2024-12-19T00:00:00Z;19;12;0;7,764;73,4;4,680;0,085;83,534;51,644;966,817;2,188;91,119;9,671;1,509
PasoElLeon;-41;-71;2024-12-19T01:00:00Z;19;12;1;7,069;80,5;3,784;0,085;82,093;51,915;969,294;1,743;91,569;7,969;1,072
PasoElLeon;-41;-71;2024-12-19T02:00:00Z;19;12;2;5,896;85,4;3,244;0,085;80,621;52,089;971,559;1,430;91,865;6,674;0,783
PasoElLeon;-41;-71;2024-12-19T03:00:00Z;19;12;3;5,008;87,7;3,370;0,085;79,499;52,217;973,664;1,280;92,088;6,021;0,653
PasoElLeon;-41;-71;2024-12-19T04:00:00Z;19;12;4;4,356;90,6;3,031;0,085;78,330;52,305;975,652;1,128;92,246;5,330;0,526
PasoElLeon;-41;-71;2024-12-19T05:00:00Z;19;12;5;5,043;88,4;3,323;0,085;78,330;52,426;977,764;1,145;92,459;5,417;0,541
PasoElLeon;-41;-71;2024-12-19T06:00:00Z;19;12;6;5,907;88,9;3,028;0,068;78,330;52,559;980,031;1,128;92,690;5,348;0,529
PasoElLeon;-41;-71;2024-12-19T07:00:00Z;19;12;7;6,294;87,6;2,765;0,000;78,330;52,715;982,368;1,113;92,959;5,289;0,519
PasoElLeon;-41;-71;2024-12-19T08:00:00Z;19;12;8;8,230;63,7;5,544;0,000;80,712;53,292;985,054;1,621;93,886;7,595;0,984
PasoElLeon;-41;-71;2024-12-19T09:00:00Z;19;12;9;10,350;59,4;11,790;0,000;82,830;54,085;988,121;2,859;95,149;12,353;2,328
PasoElLeon;-41;-71;2024-12-19T10:00:00Z;19;12;10;10,720;66,2;9,014;0,000;82,986;54,766;991,254;2,536;96,239;11,290;1,985
PasoElLeon;-41;-71;2024-12-19T11:00:00Z;19;12;11;9,490;87,1;7,873;0,527;80,439;54,999;994,167;1,770;96,633;8,359;1,166
PasoElLeon;-41;-71;2024-12-19T12:00:00Z;19;12;12;9,760;86,6;4,712;0,901;73,770;55,247;997,127;0,912;97,050;4,451;0,382
PasoElLeon;-41;-71;2024-12-19T13:00:00Z;19;12;13;10,970;86,9;7,970;1,071;68,133;55,516;1000,306;0,880;97,504;4,300;0,360
PasoElLeon;-41;-71;2024-12-19T14:00:00Z;19;12;14;11,000;88,8;10,397;2,142;53,729;49,115;1003,490;0,417;87,520;1,271;0,042
PasoElLeon;-41;-71;2024-12-19T15:00:00Z;19;12;15;11,170;88,5;12,218;2,805;43,380;39,977;981,892;0,117;72,568;0,258;0,002
PasoElLeon;-41;-71;2024-12-19T16:00:00Z;19;12;16;11,570;88,0;10,080;3,570;35,264;29,879;948,142;0,021;55,393;0,039;0,000
PasoElLeon;-41;-71;2024-12-19T17:00:00Z;19;12;17;11,800;92,4;7,931;4,284;24,532;20,449;906,005;0,001;38,714;0,001;0,000
PasoElLeon;-41;-71;2024-12-19T18:00:00Z;19;12;18;12,280;91,6;7,675;4,879;20,146;13,096;859,915;0,000;25,231;0,000;0,000
PasoElLeon;-41;-71;2024-12-19T19:00:00Z;19;12;19;13,450;88,5;6,336;4,930;21,608;8,110;818,496;0,000;15,829;0,000;0,000
PasoElLeon;-41;-71;2024-12-19T20:00:00Z;19;12;20;12,820;95,9;4,356;5,814;11,915;4,319;771,209;0,000;8,518;0,000;0,000
PasoElLeon;-41;-71;2024-12-19T21:00:00Z;19;12;21;12,160;95,4;3,946;5,814;9,309;1,957;729,158;0,000;3,888;0,000;0,000
PasoElLeon;-41;-71;2024-12-19T22:00:00Z;19;12;22;11,260;96,2;3,316;5,814;7,205;0,502;691,255;0,000;1,002;0,000;0,000
PasoElLeon;-41;-71;2024-12-19T23:00:00Z;19;12;23;10,490;97,3;3,532;5,814;5,206;0,053;656,762;0,000;0,107;0,000;0,000
PasoElLeon;-41;-71;2024-12-20T00:00:00Z;20;12;0;9,900;95,0;4,774;5,831;6,755;0,094;625,007;0,000;0,187;0,000;0,000
PasoElLeon;-41;-71;2024-12-20T01:00:00Z;20;12;1;9,210;92,3;4,316;5,831;9,801;0,135;595,675;0,000;0,270;0,000;0,000
PasoElLeon;-41;-71;2024-12-20T02:00:00Z;20;12;2;8,520;88,3;5,594;5,831;14,786;0,192;568,412;0,000;0,383;0,000;0,000
