"Plot Title: Manso Inferior"
"#","Date Time, GMT-03:00","Wind Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Gust Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Wind Direction, ø (LGR S/N: 20210973, SEN S/N: 20203073)","PAR, µmol/m²/s (LGR S/N: 20210973, SEN S/N: 20210411)","Temp, °C (LGR S/N: 20210973, SEN S/N: 20215229)","RH, % (LGR S/N: 20210973, SEN S/N: 20215229)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20218250, LBL: 100 cm)","Pressure, mbar (LGR S/N: 20210973, SEN S/N: 20218662)","Rain, mm (LGR S/N: 20210973, SEN S/N: 20219452)","Solar Radiation, W/m² (LGR S/N: 20210973, SEN S/N: 20222394)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225097, LBL: 40 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225099, LBL: 5 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225103, LBL: 20 cm)"
1433,01/23/25 01:10:00 PM,4.53,10.57,273.8,2013.7,19.246,45.700,0.2218,957.250,0.00,1045.6,0.2015,0.0925,0.1034
1434,01/23/25 01:20:00 PM,4.53,8.05,278.0,2016.2,19.151,44.600,0.2211,957.350,0.00,1075.6,0.2015,0.0925,0.1034
1435,01/23/25 01:30:00 PM,5.03,9.06,282.2,2091.2,19.151,45.200,0.2211,957.650,0.00,1073.1,0.2015,0.0933,0.1034
1436,01/23/25 01:40:00 PM,5.03,9.06,279.4,2068.7,18.461,43.900,0.2211,957.550,0.00,1091.9,0.2015,0.0933,0.1027
1437,01/23/25 01:50:00 PM,5.03,10.07,279.4,2046.2,19.389,43.400,0.2211,957.450,0.00,1078.1,0.2015,0.0940,0.1027
1438,01/23/25 02:00:00 PM,5.03,9.56,282.2,2036.2,19.436,42.300,0.2211,957.250,0.00,1075.6,0.2022,0.0940,0.1027
1439,01/23/25 02:10:00 PM,4.53,9.06,279.4,2026.2,19.817,42.900,0.2211,957.150,0.00,1063.1,0.2015,0.0940,0.1027
1440,01/23/25 02:20:00 PM,5.03,10.07,269.6,2023.7,19.460,41.700,0.2211,957.250,0.00,1065.6,0.2015,0.0947,0.1027
1441,01/23/25 02:30:00 PM,5.54,11.58,273.8,2063.7,19.365,41.900,0.2211,957.250,0.00,1103.1,0.2015,0.0954,0.1034
1442,01/23/25 02:40:00 PM,5.54,9.06,283.6,1808.7,19.651,41.300,0.2211,957.350,0.00,1118.1,0.2015,0.0954,0.1027
1443,01/23/25 02:50:00 PM,5.54,11.58,279.4,1838.7,19.413,41.100,0.2211,957.450,0.00,455.6,0.2015,0.0954,0.1027
1444,01/23/25 03:00:00 PM,4.53,9.06,276.6,1041.2,18.842,41.900,0.2211,957.750,0.00,258.1,0.2015,0.0954,0.1027
1445,01/23/25 03:10:00 PM,4.53,9.56,276.6,883.7,19.127,43.100,0.2211,957.950,0.00,645.6,0.2015,0.0962,0.1027
1446,01/23/25 03:20:00 PM,4.53,10.07,262.5,1826.2,20.388,40.800,0.2211,957.650,0.00,1128.1,0.2022,0.0962,0.1034
1447,01/23/25 03:30:00 PM,4.53,9.06,280.8,1296.2,18.366,39.200,0.2211,957.750,0.00,399.4,0.2015,0.0962,0.1034
1448,01/23/25 03:40:00 PM,3.02,8.05,290.6,1901.2,19.627,38.400,0.2204,957.550,0.00,1061.9,0.2022,0.0962,0.1027
1449,01/23/25 03:50:00 PM,3.52,7.55,280.8,866.2,18.699,38.200,0.2204,957.650,0.00,250.6,0.2015,0.0962,0.1034
1450,01/23/25 04:00:00 PM,4.03,8.05,286.4,608.7,18.628,39.800,0.2204,957.450,0.00,273.1,0.2015,0.0962,0.1034
1451,01/23/25 04:10:00 PM,4.53,10.07,272.4,568.7,17.772,42.400,0.2204,957.650,0.00,271.9,0.2015,0.0962,0.1034
1452,01/23/25 04:20:00 PM,4.03,10.57,276.6,696.2,18.081,45.500,0.2204,957.650,0.00,373.1,0.2022,0.0962,0.1034
1453,01/23/25 04:30:00 PM,5.03,10.57,275.2,1001.2,17.344,47.300,0.2204,957.950,0.00,300.6,0.2022,0.0962,0.1034
1454,01/23/25 04:40:00 PM,6.04,11.07,283.6,1333.7,17.843,48.100,0.2204,957.850,0.00,375.6,0.2022,0.0962,0.1027
1455,01/23/25 04:50:00 PM,5.03,9.56,287.8,808.7,17.082,49.400,0.2204,958.050,0.00,258.1,0.2015,0.0954,0.1034
1456,01/23/25 05:00:00 PM,4.53,9.06,283.6,1806.2,19.199,49.400,0.2204,957.950,0.00,859.4,0.2022,0.0954,0.1034
1457,01/23/25 05:10:00 PM,3.52,8.56,268.1,1616.2,19.127,45.500,0.2204,957.850,0.00,886.9,0.2022,0.0954,0.1034
1458,01/23/25 05:20:00 PM,3.52,8.05,280.8,1461.2,19.080,44.300,0.2204,957.650,0.00,585.6,0.2008,0.0954,0.1034
1459,01/23/25 05:30:00 PM,4.03,8.05,273.8,1181.2,18.771,44.400,0.2204,957.750,0.00,621.9,0.2015,0.0954,0.1034
1460,01/23/25 05:40:00 PM,4.03,8.56,278.0,1306.2,18.937,43.800,0.2204,957.750,0.00,653.1,0.2008,0.0954,0.1034
1461,01/23/25 05:50:00 PM,4.03,8.05,266.7,1091.2,19.008,42.700,0.2204,957.750,0.00,433.1,0.2008,0.0954,0.1034
1462,01/23/25 06:00:00 PM,3.52,7.05,261.1,643.7,18.081,42.700,0.2204,957.850,0.00,305.6,0.2008,0.0954,0.1034
1463,01/23/25 06:10:00 PM,3.52,8.05,275.2,646.2,17.962,43.500,0.2204,957.850,0.00,289.4,0.2015,0.0954,0.1034
1464,01/23/25 06:20:00 PM,3.52,6.54,272.4,563.7,17.748,44.400,0.2204,957.750,0.00,318.1,0.2015,0.0954,0.1034
1465,01/23/25 06:30:00 PM,4.03,7.55,268.1,523.7,17.463,44.800,0.2204,957.850,0.00,231.9,0.2015,0.0954,0.1034
1466,01/23/25 06:40:00 PM,4.03,7.55,275.2,511.2,17.249,45.400,0.2204,957.850,0.00,260.6,0.2015,0.0954,0.1034
1467,01/23/25 06:50:00 PM,4.03,8.05,268.1,638.7,17.605,45.900,0.2204,957.950,0.00,350.6,0.2015,0.0954,0.1034
1468,01/23/25 07:00:00 PM,4.53,8.05,278.0,1218.7,18.414,45.000,0.2196,957.950,0.00,639.4,0.2022,0.0954,0.1034
1469,01/23/25 07:10:00 PM,4.03,7.55,280.8,776.2,17.106,46.600,0.2196,958.250,0.00,250.6,0.2015,0.0947,0.1034
1470,01/23/25 07:20:00 PM,3.52,8.05,275.2,271.2,16.344,49.900,0.2196,958.450,0.00,88.1,0.2015,0.0947,0.1034
1471,01/23/25 07:30:00 PM,3.02,7.05,296.2,138.7,15.819,52.300,0.2204,958.850,0.00,63.1,0.2015,0.0947,0.1034
1472,01/23/25 07:40:00 PM,3.02,5.54,296.2,101.2,15.485,54.600,0.2204,959.050,0.00,51.9,0.2015,0.0947,0.1034
1473,01/23/25 07:50:00 PM,3.02,5.54,286.4,128.7,15.151,56.300,0.2204,959.350,0.00,73.1,0.2022,0.0947,0.1034
1474,01/23/25 08:00:00 PM,2.52,6.04,307.5,153.7,14.816,60.800,0.2204,959.650,0.00,101.9,0.2000,0.0947,0.1042
1475,01/23/25 08:10:00 PM,2.01,5.03,304.7,161.2,14.553,62.600,0.2204,959.550,0.00,66.9,0.2000,0.0947,0.1034
1476,01/23/25 08:20:00 PM,1.51,3.52,299.0,128.7,14.242,64.800,0.2204,959.550,0.00,56.9,0.2000,0.0947,0.1042
1477,01/23/25 08:30:00 PM,1.01,2.52,285.0,81.2,14.026,65.200,0.2204,959.450,0.00,29.4,0.2008,0.0947,0.1042
1478,01/23/25 08:40:00 PM,1.01,3.02,279.4,61.2,13.882,66.200,0.2211,959.550,0.00,21.9,0.2000,0.0940,0.1042
1479,01/23/25 08:50:00 PM,0.50,2.01,285.0,41.2,13.762,67.300,0.2211,959.650,0.00,18.1,0.2008,0.0940,0.1042
1480,01/23/25 09:00:00 PM,0.50,2.01,294.8,16.2,13.594,68.500,0.2211,959.650,0.00,4.4,0.2008,0.0940,0.1042
1481,01/23/25 09:10:00 PM,0.00,1.51,286.4,8.7,13.233,69.300,0.2211,959.550,0.00,1.9,0.2015,0.0940,0.1042
1482,01/23/25 09:20:00 PM,0.00,0.00,286.4,1.2,13.016,70.400,0.2218,959.550,0.00,0.6,0.2008,0.0933,0.1042
1483,01/23/25 09:30:00 PM,0.00,1.01,286.4,1.2,12.751,72.900,0.2218,959.650,0.00,0.6,0.2008,0.0933,0.1042
1484,01/23/25 09:40:00 PM,0.00,0.50,286.4,1.2,12.558,74.300,0.2225,959.750,0.00,0.6,0.2015,0.0933,0.1042
1485,01/23/25 09:50:00 PM,0.00,0.50,286.4,1.2,12.485,75.700,0.2240,959.650,0.00,0.6,0.2029,0.0933,0.1042
1486,01/23/25 10:00:00 PM,0.00,2.01,283.6,1.2,12.534,77.100,0.2240,959.750,0.00,0.6,0.2029,0.0933,0.1042
1487,01/23/25 10:10:00 PM,0.00,2.01,230.2,1.2,12.147,78.800,0.2233,959.950,0.00,0.6,0.2029,0.0933,0.1042
1488,01/23/25 10:20:00 PM,0.00,0.50,231.6,1.2,11.904,80.500,0.2233,960.250,0.00,0.6,0.2022,0.0925,0.1042
1489,01/23/25 10:30:00 PM,0.00,0.00,231.6,1.2,11.734,81.500,0.2240,960.350,0.00,0.6,0.2029,0.0925,0.1042
1490,01/23/25 10:40:00 PM,0.00,0.00,231.6,1.2,11.565,83.200,0.2240,960.550,0.00,0.6,0.2029,0.0925,0.1042
1491,01/23/25 10:50:00 PM,0.00,0.50,231.6,1.2,11.589,84.300,0.2247,960.650,0.20,0.6,0.2029,0.0925,0.1042
1492,01/23/25 11:00:00 PM,0.00,0.50,231.6,1.2,11.321,85.700,0.2247,960.650,0.20,0.6,0.2029,0.0925,0.1042
1493,01/23/25 11:10:00 PM,0.00,0.50,231.6,1.2,11.273,86.400,0.2247,960.650,0.00,0.6,0.2037,0.0925,0.1042
1494,01/23/25 11:20:00 PM,0.00,1.01,231.6,1.2,11.248,86.800,0.2254,960.650,0.20,0.6,0.2044,0.0925,0.1042
1495,01/23/25 11:30:00 PM,0.00,1.01,230.2,1.2,11.175,87.700,0.2254,960.650,0.00,0.6,0.2037,0.0925,0.1042
1496,01/23/25 11:40:00 PM,0.00,0.50,230.2,1.2,11.029,88.300,0.2262,960.650,0.00,0.6,0.2044,0.0925,0.1049
1497,01/23/25 11:50:00 PM,0.00,0.00,230.2,1.2,11.053,88.700,0.2262,960.650,0.00,0.6,0.2051,0.0925,0.1049
1498,01/24/25 12:00:00 AM,0.00,0.50,230.2,1.2,11.078,89.200,0.2262,960.450,0.20,0.6,0.2051,0.0925,0.1049
1499,01/24/25 12:10:00 AM,0.00,0.00,230.2,1.2,11.078,89.600,0.2262,960.550,0.00,0.6,0.2044,0.0918,0.1049
1500,01/24/25 12:20:00 AM,0.00,0.50,230.2,1.2,10.956,89.900,0.2262,960.750,0.20,0.6,0.2051,0.0918,0.1049
1501,01/24/25 12:30:00 AM,0.00,0.50,230.2,1.2,10.956,90.300,0.2262,960.850,0.00,0.6,0.2051,0.0918,0.1049
1502,01/24/25 12:40:00 AM,0.00,0.50,230.2,1.2,10.883,90.600,0.2262,960.850,0.20,0.6,0.2044,0.0918,0.1049
1503,01/24/25 12:50:00 AM,0.00,0.00,230.2,1.2,10.810,90.900,0.2262,960.750,0.00,0.6,0.2044,0.0911,0.1049
1504,01/24/25 01:00:00 AM,0.00,0.50,230.2,1.2,10.810,91.200,0.2262,960.850,0.00,0.6,0.2044,0.0918,0.1042
1505,01/24/25 01:10:00 AM,0.00,1.01,230.2,1.2,10.858,91.500,0.2262,960.850,0.00,0.6,0.2044,0.0918,0.1049
1506,01/24/25 01:20:00 AM,0.00,1.01,206.4,1.2,10.810,91.900,0.2254,960.950,0.20,0.6,0.2044,0.0911,0.1049
1507,01/24/25 01:30:00 AM,0.00,0.00,200.8,1.2,10.858,92.300,0.2254,960.950,0.00,0.6,0.2037,0.0911,0.1049
1508,01/24/25 01:40:00 AM,0.00,0.00,200.8,1.2,10.834,92.500,0.2254,960.750,0.40,0.6,0.2044,0.0911,0.1049
1509,01/24/25 01:50:00 AM,0.00,0.00,200.8,1.2,10.810,92.600,0.2254,960.750,0.00,0.6,0.2037,0.0911,0.1042
1510,01/24/25 02:00:00 AM,0.00,0.00,200.8,1.2,10.785,92.800,0.2254,960.650,0.20,0.6,0.2037,0.0911,0.1042
1511,01/24/25 02:10:00 AM,0.00,0.00,200.8,1.2,10.834,92.900,0.2254,960.750,0.20,0.6,0.2044,0.0904,0.1042
1512,01/24/25 02:20:00 AM,0.00,0.50,200.8,1.2,10.761,93.100,0.2254,960.550,0.00,0.6,0.2044,0.0911,0.1042
1513,01/24/25 02:30:00 AM,0.00,0.00,200.8,1.2,10.736,93.200,0.2254,960.650,0.00,0.6,0.2044,0.0904,0.1049
1514,01/24/25 02:40:00 AM,0.00,0.00,200.8,1.2,10.687,93.300,0.2254,960.450,0.00,0.6,0.2044,0.0904,0.1042
1515,01/24/25 02:50:00 AM,0.00,0.00,200.8,1.2,10.736,93.500,0.2254,960.350,0.20,0.6,0.2044,0.0904,0.1042
1516,01/24/25 03:00:00 AM,0.00,0.50,200.8,1.2,10.663,93.700,0.2254,960.250,0.00,0.6,0.2044,0.0911,0.1042
1517,01/24/25 03:10:00 AM,0.00,0.50,200.8,1.2,10.687,94.000,0.2254,960.150,0.00,0.6,0.2044,0.0904,0.1049
1518,01/24/25 03:20:00 AM,0.00,0.00,200.8,1.2,10.516,94.100,0.2254,959.950,0.00,0.6,0.2037,0.0904,0.1049
1519,01/24/25 03:30:00 AM,0.00,0.50,200.8,1.2,10.467,94.200,0.2254,960.250,0.00,0.6,0.2037,0.0904,0.1042
1520,01/24/25 03:40:00 AM,0.00,0.00,200.8,1.2,10.516,94.300,0.2254,960.150,0.00,0.6,0.2037,0.0904,0.1042
1521,01/24/25 03:50:00 AM,0.00,0.00,200.8,1.2,10.467,94.400,0.2254,959.950,0.00,0.6,0.2044,0.0904,0.1042
1522,01/24/25 04:00:00 AM,0.00,0.00,200.8,1.2,10.296,94.500,0.2247,959.950,0.00,0.6,0.2037,0.0904,0.1042
1523,01/24/25 04:10:00 AM,0.00,0.50,200.8,1.2,10.173,94.600,0.2240,960.050,0.00,0.6,0.2029,0.0904,0.1042
1524,01/24/25 04:20:00 AM,0.00,0.50,200.8,1.2,10.001,94.800,0.2240,959.950,0.00,0.6,0.2037,0.0904,0.1042
1525,01/24/25 04:30:00 AM,0.00,0.00,200.8,1.2,9.805,95.100,0.2247,959.850,0.00,0.6,0.2037,0.0904,0.1042
1526,01/24/25 04:40:00 AM,0.00,0.00,200.8,1.2,9.460,95.300,0.2262,960.050,0.00,0.6,0.2051,0.0904,0.1049
1527,01/24/25 04:50:00 AM,0.00,1.01,200.8,1.2,9.163,95.300,0.2284,959.950,0.00,0.6,0.2073,0.0904,0.1056
1528,01/24/25 05:00:00 AM,0.00,1.01,186.7,1.2,8.543,95.500,0.2298,960.150,0.00,0.6,0.2073,0.0904,0.1071
1529,01/24/25 05:10:00 AM,0.00,1.01,119.3,1.2,8.618,95.700,0.2327,960.250,0.00,0.6,0.2087,0.0904,0.1078
1530,01/24/25 05:20:00 AM,0.00,0.50,116.5,1.2,8.170,95.700,0.2342,960.250,0.00,0.6,0.2095,0.0904,0.1085
1531,01/24/25 05:30:00 AM,0.00,0.00,116.5,1.2,7.920,95.800,0.2451,960.250,0.00,0.6,0.2204,0.0904,0.1107
1532,01/24/25 05:40:00 AM,0.00,0.00,116.5,1.2,7.569,95.900,0.2436,960.350,0.00,0.6,0.2189,0.0904,0.1107
1533,01/24/25 05:50:00 AM,0.00,0.00,116.5,1.2,7.469,96.000,0.2414,960.350,0.00,0.6,0.2167,0.0896,0.1100
1534,01/24/25 06:00:00 AM,0.00,0.50,116.5,1.2,7.116,96.000,0.2422,960.450,0.00,0.6,0.2175,0.0896,0.1107
1535,01/24/25 06:10:00 AM,0.00,0.00,116.5,1.2,7.469,96.100,0.2385,960.950,0.00,0.6,0.2138,0.0896,0.1092
1536,01/24/25 06:20:00 AM,0.00,1.01,116.5,1.2,7.970,96.300,0.2363,960.950,0.00,0.6,0.2116,0.0896,0.1078
1537,01/24/25 06:30:00 AM,0.00,0.00,116.5,1.2,7.920,96.200,0.2371,960.950,0.00,0.6,0.2124,0.0896,0.1085
1538,01/24/25 06:40:00 AM,0.00,0.00,116.5,1.2,7.995,96.200,0.2371,960.950,0.00,1.9,0.2124,0.0896,0.1085
1539,01/24/25 06:50:00 AM,0.00,0.00,116.5,8.7,8.220,96.400,0.2378,961.050,0.00,4.4,0.2131,0.0896,0.1085
1540,01/24/25 07:00:00 AM,0.00,0.00,116.5,21.2,8.170,96.400,0.2378,961.050,0.00,15.6,0.2131,0.0896,0.1085
1541,01/24/25 07:10:00 AM,0.00,0.00,116.5,41.2,8.120,96.500,0.2363,961.150,0.00,26.9,0.2124,0.0896,0.1078
1542,01/24/25 07:20:00 AM,0.00,0.00,116.5,58.7,8.245,96.600,0.2356,961.250,0.00,30.6,0.2109,0.0896,0.1085
1543,01/24/25 07:30:00 AM,0.00,0.00,116.5,76.2,8.469,96.600,0.2349,961.450,0.00,36.9,0.2109,0.0896,0.1085
1544,01/24/25 07:40:00 AM,0.00,0.00,116.5,98.7,8.643,96.600,0.2342,961.450,0.00,54.4,0.2095,0.0889,0.1085
1545,01/24/25 07:50:00 AM,0.00,0.00,116.5,76.2,8.866,96.600,0.2342,961.450,0.00,18.1,0.2102,0.0896,0.1078
1546,01/24/25 08:00:00 AM,0.00,0.00,116.5,83.7,8.866,96.600,0.2342,961.350,0.00,44.4,0.2095,0.0889,0.1085
1547,01/24/25 08:10:00 AM,0.00,0.00,116.5,183.7,9.238,96.700,0.2342,961.650,0.00,109.4,0.2102,0.0889,0.1078
1548,01/24/25 08:20:00 AM,0.00,0.00,116.5,278.7,10.638,96.700,0.2342,961.450,0.00,143.1,0.2102,0.0889,0.1085
1549,01/24/25 08:30:00 AM,0.00,0.50,116.5,348.7,10.932,96.500,0.2356,961.550,0.00,203.1,0.2116,0.0896,0.1085
1550,01/24/25 08:40:00 AM,0.00,0.50,116.5,736.2,12.751,96.100,0.2363,961.550,0.00,395.6,0.2124,0.0889,0.1085
1551,01/24/25 08:50:00 AM,0.00,0.50,116.5,701.2,14.002,95.500,0.2356,961.350,0.00,189.4,0.2138,0.0896,0.1085
1552,01/24/25 09:00:00 AM,1.01,2.01,78.6,683.7,13.040,94.500,0.2298,961.450,0.00,291.9,0.2080,0.0896,0.1063
1553,01/24/25 09:10:00 AM,0.50,2.01,63.2,996.2,15.199,93.400,0.2284,961.450,0.00,528.1,0.2080,0.0896,0.1063
1554,01/24/25 09:20:00 AM,0.50,2.52,66.0,1098.7,15.199,89.000,0.2276,961.550,0.00,539.4,0.2073,0.0896,0.1056
1555,01/24/25 09:30:00 AM,0.00,1.51,87.0,1166.2,15.151,84.800,0.2269,961.550,0.00,588.1,0.2066,0.0896,0.1056
1556,01/24/25 09:40:00 AM,0.50,2.01,269.6,1231.2,14.936,77.000,0.2262,961.550,0.00,645.6,0.2051,0.0896,0.1049
1557,01/24/25 09:50:00 AM,1.01,3.52,306.1,1218.7,14.577,74.400,0.2247,961.550,0.00,558.1,0.2044,0.0896,0.1049
1558,01/24/25 10:00:00 AM,0.50,2.01,352.4,1323.7,15.676,73.800,0.2247,961.450,0.00,693.1,0.2044,0.0896,0.1042
1559,01/24/25 10:10:00 AM,0.50,2.01,346.8,1308.7,15.485,70.800,0.2247,961.550,0.00,864.4,0.2044,0.0904,0.1049
1560,01/24/25 10:20:00 AM,0.50,2.52,322.9,966.2,14.745,69.800,0.2247,961.450,0.00,214.4,0.2051,0.0904,0.1042
1561,01/24/25 10:30:00 AM,0.00,1.51,282.2,1018.7,15.676,69.100,0.2247,961.450,0.00,769.4,0.2044,0.0904,0.1049
1562,01/24/25 10:40:00 AM,0.50,2.52,16.8,1561.2,16.844,65.200,0.2247,961.050,0.00,856.9,0.2051,0.0911,0.1042
1563,01/24/25 10:50:00 AM,1.01,3.02,306.1,1798.7,17.011,64.000,0.2240,961.050,0.00,848.1,0.2037,0.0911,0.1049
1564,01/24/25 11:00:00 AM,2.01,4.03,304.7,1776.2,16.749,62.800,0.2240,961.050,0.00,825.6,0.2037,0.0911,0.1042
1565,01/24/25 11:10:00 AM,1.51,3.52,310.3,1663.7,16.153,59.600,0.2233,961.050,0.00,858.1,0.2022,0.0911,0.1049
1566,01/24/25 11:20:00 AM,1.51,3.52,301.8,1763.7,17.011,60.100,0.2225,961.150,0.00,980.6,0.2029,0.0918,0.1042
1567,01/24/25 11:30:00 AM,2.01,5.03,278.0,1616.2,17.368,58.200,0.2233,960.950,0.00,874.4,0.2022,0.0918,0.1042
1568,01/24/25 11:40:00 AM,2.01,5.03,272.4,1821.2,17.843,56.400,0.2233,960.850,0.00,936.9,0.2029,0.0925,0.1034
1569,01/24/25 11:50:00 AM,2.52,4.53,287.8,1871.2,17.748,54.400,0.2225,960.850,0.00,959.4,0.2029,0.0925,0.1042
1570,01/24/25 12:00:00 PM,3.02,5.54,299.0,1923.7,18.390,53.300,0.2225,960.850,0.00,953.1,0.2022,0.0933,0.1049
1571,01/24/25 12:10:00 PM,3.02,6.54,292.0,1853.7,18.129,52.100,0.2225,960.750,0.00,931.9,0.2037,0.0933,0.1034
1572,01/24/25 12:20:00 PM,3.02,7.55,286.4,1778.7,18.438,50.300,0.2233,960.750,0.00,608.1,0.2015,0.0940,0.1042
1573,01/24/25 12:30:00 PM,3.02,6.04,272.4,1786.2,18.723,49.900,0.2233,960.550,0.00,1040.6,0.2029,0.0940,0.1049
1574,01/24/25 12:40:00 PM,3.02,7.55,275.2,1993.7,18.366,47.000,0.2240,960.450,0.00,1073.1,0.2022,0.0947,0.1063
1575,01/24/25 12:50:00 PM,2.52,7.05,258.3,1688.7,18.913,46.700,0.2247,960.450,0.00,1005.6,0.2044,0.0947,0.1034
1576,01/24/25 01:00:00 PM,2.52,5.54,269.6,2068.7,19.103,47.300,0.2254,960.550,0.00,1128.1,0.2051,0.0954,0.1049
1577,01/24/25 01:10:00 PM,2.52,6.04,290.6,1903.7,18.937,46.000,0.2269,960.450,0.00,476.9,0.2044,0.0954,0.1063
1578,01/24/25 01:20:00 PM,3.02,6.54,283.6,1371.2,19.460,45.100,0.2269,960.550,0.00,220.6,0.2051,0.0962,0.1056
1579,01/24/25 01:30:00 PM,3.52,7.55,280.8,1953.7,19.389,45.000,0.2276,960.650,0.00,648.1,0.2066,0.0962,0.1049
1580,01/24/25 01:40:00 PM,3.52,8.05,262.5,1866.2,19.341,44.400,0.2276,960.650,0.00,1111.9,0.2066,0.0962,0.1056
1581,01/24/25 01:50:00 PM,3.52,7.05,279.4,1626.2,19.841,44.300,0.2276,960.650,0.00,1054.4,0.2066,0.0969,0.1056
1582,01/24/25 02:00:00 PM,3.52,7.55,266.7,2086.2,19.841,44.900,0.2269,960.550,0.00,1120.6,0.2066,0.0969,0.1049
1583,01/24/25 02:10:00 PM,4.03,7.55,273.8,1758.7,19.127,43.800,0.2284,960.650,0.00,590.6,0.2073,0.0969,0.1056
1584,01/24/25 02:20:00 PM,4.03,7.05,273.8,2088.7,19.793,43.000,0.2269,960.350,0.00,1056.9,0.2051,0.0976,0.1071
1585,01/24/25 02:30:00 PM,4.03,8.05,279.4,2031.2,19.793,43.900,0.2276,960.250,0.00,1051.9,0.2066,0.0976,0.1056
1586,01/24/25 02:40:00 PM,4.03,8.05,289.2,2048.7,20.103,43.500,0.2276,960.050,0.00,1051.9,0.2058,0.0976,0.1056
1587,01/24/25 02:50:00 PM,4.03,8.05,283.6,2011.2,20.055,42.900,0.2276,960.250,0.00,978.1,0.2051,0.0983,0.1056
1588,01/24/25 03:00:00 PM,4.53,9.06,293.4,2041.2,20.436,42.400,0.2276,960.250,0.00,1025.6,0.2051,0.0983,0.1056
1589,01/24/25 03:10:00 PM,4.03,8.05,285.0,2036.2,20.269,42.400,0.2240,960.250,0.00,1045.6,0.2037,0.0983,0.1042
1590,01/24/25 03:20:00 PM,4.03,9.06,287.8,1878.7,20.103,42.800,0.2247,960.050,0.00,945.6,0.2029,0.0983,0.1042
1591,01/24/25 03:30:00 PM,4.53,8.05,292.0,1951.2,20.412,42.000,0.2240,960.050,0.00,984.4,0.2022,0.0983,0.1056
1592,01/24/25 03:40:00 PM,4.53,10.57,282.2,1891.2,20.103,40.600,0.2240,959.950,0.00,945.6,0.2037,0.0983,0.1042
1593,01/24/25 03:50:00 PM,4.53,11.07,292.0,1861.2,20.293,41.200,0.2247,959.850,0.00,921.9,0.2037,0.0983,0.1042
1594,01/24/25 04:00:00 PM,5.03,10.57,286.4,1871.2,19.793,40.600,0.2240,959.950,0.00,933.1,0.2044,0.0991,0.1049
1595,01/24/25 04:10:00 PM,5.03,10.07,275.2,1833.7,20.222,41.400,0.2240,960.050,0.00,886.9,0.2037,0.0991,0.1049
1596,01/24/25 04:20:00 PM,4.53,9.06,275.2,1841.2,20.174,41.600,0.2247,960.150,0.00,914.4,0.2029,0.0991,0.1042
1597,01/24/25 04:30:00 PM,4.53,10.07,276.6,1598.7,19.436,42.400,0.2247,960.050,0.00,274.4,0.2044,0.0991,0.1049
1598,01/24/25 04:40:00 PM,4.03,8.05,279.4,1243.7,19.555,44.300,0.2240,959.950,0.00,878.1,0.2037,0.0991,0.1049
1599,01/24/25 04:50:00 PM,4.03,8.56,271.0,661.2,18.675,43.700,0.2233,960.050,0.00,293.1,0.2037,0.0991,0.1042
1600,01/24/25 05:00:00 PM,3.52,7.05,271.0,1266.2,19.056,44.900,0.2233,960.050,0.00,830.6,0.2029,0.0991,0.1049
1601,01/24/25 05:10:00 PM,4.53,9.56,279.4,706.2,18.081,43.400,0.2233,960.250,0.00,310.6,0.2022,0.0991,0.1049
1602,01/24/25 05:20:00 PM,4.03,8.56,266.7,981.2,19.555,43.200,0.2233,960.150,0.00,759.4,0.2029,0.0991,0.1034
1603,01/24/25 05:30:00 PM,4.03,8.56,278.0,886.2,19.008,41.700,0.2233,960.150,0.00,173.1,0.2029,0.0991,0.1049
1604,01/24/25 05:40:00 PM,5.03,10.57,286.4,1041.2,18.438,40.500,0.2233,960.250,0.00,770.6,0.2029,0.0991,0.1042
1605,01/24/25 05:50:00 PM,5.54,10.07,285.0,1028.7,19.056,39.200,0.2233,960.350,0.00,599.4,0.2029,0.0991,0.1042
1606,01/24/25 06:00:00 PM,5.54,10.57,286.4,666.2,19.246,40.500,0.2225,960.450,0.00,193.1,0.2029,0.0983,0.1042
1607,01/24/25 06:10:00 PM,4.53,9.56,275.2,1106.2,19.698,40.800,0.2233,960.450,0.00,580.6,0.2029,0.0983,0.1042
1608,01/24/25 06:20:00 PM,4.53,9.06,280.8,1128.7,19.603,40.200,0.2225,960.350,0.00,553.1,0.2022,0.0983,0.1042
1609,01/24/25 06:30:00 PM,4.03,8.05,282.2,1088.7,19.246,40.000,0.2225,960.250,0.00,535.6,0.2022,0.0983,0.1042
1610,01/24/25 06:40:00 PM,5.03,9.06,279.4,1053.7,18.628,41.500,0.2225,960.250,0.00,515.6,0.2022,0.0983,0.1049
1611,01/24/25 06:50:00 PM,4.03,9.06,266.7,421.2,18.010,44.100,0.2225,960.550,0.00,129.4,0.2029,0.0983,0.1049
1612,01/24/25 07:00:00 PM,3.52,7.05,276.6,458.7,18.485,44.700,0.2225,960.650,0.00,143.1,0.2029,0.0976,0.1042
